bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
0,0.09803921568627451,0.29411764705882354,0.045902504036278616,0.13770751210883586,0.010830324909747292,False,,,0.4682055411700419,43,potted plant,021bed0f-46f2-4fdc-a30a-988405e910cb,0.0,55,book,b0f0562e-0a89-4dab-811c-e1f92b4d74ca,room0,0.05
0,1.0,1.0,0.9981688157862911,0.9981688157862911,0.046565774155995346,False,,,0.9981688157862911,47,chair,9971f467-8949-4d3e-8ac5-0b4d348ff155,0.0,48,armchair,84d2c2ae-7a6c-466f-b3a9-c1b640721988,room0,0.05
0,0.0,0.14285714285714285,0.0,0.060441409148159944,0.0,False,,,0.4230898640371196,47,chair,9971f467-8949-4d3e-8ac5-0b4d348ff155,0.158113883008419,49,pillow,fb8ff2e2-9de0-4000-95de-1cb5cd23b41e,room0,0.05
0,0.0,0.1,0.0,0.04709688643544101,0.0,False,,,0.47096886435441004,47,chair,9971f467-8949-4d3e-8ac5-0b4d348ff155,0.158113883008419,50,pillow,e5c776a0-3e45-4bd4-a8be-c7b8600db837,room0,0.05
0,1.0,1.0,0.4633710111119277,0.4633710111119277,0.013824884792626729,False,,,0.4633710111119277,48,armchair,84d2c2ae-7a6c-466f-b3a9-c1b640721988,0.0,49,pillow,fb8ff2e2-9de0-4000-95de-1cb5cd23b41e,room0,0.05
0,0.8148148148148148,1.0,0.4162519548986603,0.5108546719210831,0.06497797356828194,False,,,0.5108546719210831,48,armchair,84d2c2ae-7a6c-466f-b3a9-c1b640721988,0.0,50,pillow,e5c776a0-3e45-4bd4-a8be-c7b8600db837,room0,0.05
0,1.0,1.0,0.9983567156703687,0.9983567156703687,0.19444444444444445,False,,,0.9983567156703687,49,pillow,fb8ff2e2-9de0-4000-95de-1cb5cd23b41e,0.0,50,pillow,e5c776a0-3e45-4bd4-a8be-c7b8600db837,room0,0.05
0,1.0,1.0,0.30534775384941154,0.30534775384941154,0.022571148184494603,True,88,ceiling,0.30534775384941154,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,0.0,53,pillow,24cf8b26-2a5c-4ee1-937c-d3e647fdb9ca,room0,0.05
0,0.9050279329608939,1.0,0.34568336768860297,0.3819587828164193,0.0494061757719715,True,88,ceiling,0.3819587828164193,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,0.0,54,pillow,b4d9b70f-270a-4079-9cec-18d611c991e1,room0,0.05
0,0.0,0.0425531914893617,0.0,6.578723298198006e-05,0.0,False,,,0.0015459999750765316,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,0.1224744871391589,57,book,681555f1-835c-4c1b-be48-f6d6f8bbd9d5,room0,0.05
1,0.0,0.0,0.0,0.0,0.0,False,,,0.000528368536218171,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,0.18027756377319948,62,book,5fcf8c0f-1b7d-4056-bff7-731c3c08d6f4,room0,0.05
0,0.0,0.004728132387706856,0.0,1.640838024562466e-05,0.0,False,,,0.0034703724219496157,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,0.15000000000000002,63,end table,72f62906-69a6-4adc-b31c-1f66c5f5fdc1,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,True,88,ceiling,6.959683088692374e-09,51,pillow,fe8561fd-039d-480a-b45d-b319cc011338,0.2,71,blinds,b802f3e3-2823-446b-a014-c4ed6b52d175,room0,0.05
0,1.0,1.0,0.9965813379439922,0.9965813379439922,0.29444444444444445,True,88,ceiling,0.9965813379439922,53,pillow,24cf8b26-2a5c-4ee1-937c-d3e647fdb9ca,0.0,54,pillow,b4d9b70f-270a-4079-9cec-18d611c991e1,room0,0.05
0,0.75,1.0,0.75,1.0,0.02857142857142857,True,88,ceiling,1.0,56,lamp,9298f2d5-9b84-4807-a60d-3529209caf3c,0.0,59,lamp,37e83b60-4298-4099-b32b-79795170c6d9,room0,0.05
0,1.0,1.0,0.9990353307775145,0.9990353307775145,0.010526315789473684,True,88,ceiling,0.9990353307775145,56,lamp,9298f2d5-9b84-4807-a60d-3529209caf3c,0.0,60,lamp,022f3839-1dd3-4a4a-9da5-3a7b4d8835b0,room0,0.05
